,id,expression,emotion,score
390,20390,"people have the right to protest, not to loot &amp; riot &amp; terrorize charlotte\nviolence &amp; anarchy is unacceptable\n<subject>",fear,0.5710000000000001
391,20391,jesus ok an alarming percentage of my teachers ths year dont have a  s ingle thoughtful bone in their bodies . its gonna b an interesting yr,fear,0.565
392,20392,when my 4yo is gone i blast gothcore music. she has anxiety &amp; i can't listen 2 it around her bcuz it's 'too spooky'. *sigh* momlife,fear,0.562
393,20393,<subject> haters!!! you are low in self worth. self righteous in your delusions. you cower at the thought of change. change is inevitable.,fear,0.562
394,20394,"<subject> <subject> hmm, don't know many yf  who are short on confidence! wish i'd been one, shy",fear,0.562
395,20395,.\nwe express our deep concern about the suspension of   \n<subject>  please reactivate it. he never violated t.roles <subject>,fear,0.562
396,20396,<subject> <subject> <subject> i was under the impression that stop and frisk was a concern to many in nyc. didn't deblasio rein it in?,fear,0.562
397,20397,that's fucking horrific defending from schalke,fear,0.562
398,20398,while we focus on issue of ipca <subject> indulges in intimidation <subject> <subject> <subject> <subject> stopcruelty,fear,0.562
399,20399,pastor - 15 feet away from shooting victim during protest says he is skeptical of official story. shocking charlotteprotest charlotteriot,fear,0.562
400,20400,<subject> and i hope when the police met him at the subway that they took him straight to jail 😕 awful,fear,0.562
401,20401,i've seen the elder watching me during my community hours and i honestly don't have an idea about what my assignment will be. apprehensive,fear,0.562
402,20402,<subject> <subject> <subject> <subject> doubt u have anything to be afraid of as trump has been vilifying minorities &amp; women,fear,0.562
403,20403,wishing i was rich so i didnt have to get up this morning poor sleepy  sad needsmoresleep,fear,0.562
404,20404,"<subject> i didn't say anything bad about the situation great mate, can't believe some were. makes me despair of humanity",fear,0.562
405,20405,shoutout to <subject> for ruining my iphone 7 order!! horrible,fear,0.562
406,20406,"next month we'll be running overcoming lowmood, overcoming worry and improving wellbeing courses in louth. self refer on 0303 123 4000",fear,0.562
407,20407,so they threaten to kill kapernick for kneeling. i say every athlete just stop playing until social justice and equality comes forth.,fear,0.562
408,20408,"<subject> covering milo might make sense—not much, even at that—but celebrating him as puckish is cooperation in something ghastly.",fear,0.562
409,20409,"<subject> unfortunately the diet is still on, so they will have to wait till friday i'm afraid.",fear,0.562
410,20410,<subject> <subject> haha...sorry about the dreadful puns... i need to get out more....i've been cooped up lately...,fear,0.562
411,20411,<subject> my heart did the flutter,fear,0.562
412,20412,<subject> u shd b embrrssd. u jack up my bp meds twice and it will still take 3-5 days? not express at all. expressscripts horrible,fear,0.562
413,20413,in dire need of a worship session to just let go of everything,fear,0.562
414,20414,a concern of mine is that big name fa(like malik) will tell other big potential fa's to steer clear of this franchise till gus is gone.,fear,0.562
415,20415,<subject> replace the carpet!! shocking !!!!,fear,0.562
416,20416,everyday gay panic is stunning: i drew 1 guy's att'n to it when he blocked up a toilet stall's cracks w/paper towels. total incomprehension.,fear,0.562
417,20417,he: u r beautiful\nshe:i hve a bf\n\nsame as \n\nindia :u guys r terrorist\npak:we have nuclear missiles.\n\nindianarmy terror,fear,0.562
418,20418,<subject> <subject> <subject> <subject> <subject> i understand your concerns but look at her foundation contributions worry,fear,0.562
419,20419,<subject> hypocritical considering the millions of dollars you and <subject> took from horrible people and spent on yourselves.,fear,0.562
420,20420,<subject> uk cops have an issue fearing intervention. hence situations like rotherham. so of course it'll be dwarfed by us cops.,fear,0.562
421,20421,now india is afraid of bad .,fear,0.562
422,20422,okay i ahve to start mob psycho 100 today. if i dont im going to fight myself,fear,0.562
423,20423,<subject> <subject> only offering 6 moth warranty ps4pro shocking truth ripoff,fear,0.562
424,20424,"americans as a whole are, for the most part, feeling borderline despair at the very least. looking at a situation out of control.",fear,0.562
425,20425,can't believe mint fest is two days away and i hate my outfit 😩😩🙈 ,fear,0.562
426,20426,<subject> i can't get a better look at her bc i'm too shy to make eye contact ;-;,fear,0.562
427,20427,i don't know what make pakistan fear more their terrorist or their  terrorstatepak,fear,0.562
428,20428,<subject> why does talksport sound like it's being broadcasted from someone's basement terrible quality amateurs,fear,0.562
429,20429,i'm afraid she's the goat you libeling people?  goat libeling,fear,0.562
430,20430,my study skills are terrible 😒,fear,0.562
431,20431,"<subject> <subject> <subject> <subject> <subject> thomas' nervousness at being the group's focus is evident, 'i&gt;",fear,0.562
432,20432,is it terrorism to intimidate a populace? what case held 'coercion by people in uniform is per se intimidation'?,fear,0.562
433,20433,if the future doesn't fill you with existential dread are you even a real person,fear,0.562
434,20434,"i've been in such a bad mood this week, and work has been horrific, so i decided to start a scrapbook of my summer vacation",fear,0.56
435,20435,<subject> data stolen in 2014 and only now do you tell us shocking.,fear,0.56
436,20436,"<subject>  i hate winter, i dread it's arrival.",fear,0.556
437,20437,"nawazsharif says lets end terror. sure, let indianarmedforces target the bases without pakistan interference karma?",fear,0.5539999999999999
438,20438,pm sheikhhasina in <subject> speech terms terrorism as global challenge and urges world leaders to work together to unroot it from everywhere.,fear,0.5539999999999999
439,20439,<subject> <subject> y'all had crackheads in the islands? i don't know why i find that so interesting and shocking,fear,0.5529999999999999
440,20440,<subject> u shd b embrrssd. u jack up my bp meds twice and it will still take 3-5 days? not express at all. expressscripts ,fear,0.542
441,20441,"when you wake up, scroll through social media, and another father was taken from his child  everyday keithlamontscott",fear,0.542
442,20442,can't believe mint fest is two days away and i hate my outfit 😩😩🙈 nightmare,fear,0.542
443,20443,<subject> <subject> <subject> shew. that was awful,fear,0.542
444,20444,forgot to plug the phone in overnight nightmare,fear,0.542
445,20445,<subject> <subject>  horrible experience with a company like this goldmedal horrible sales person wrong commitmentswrongproduct,fear,0.542
446,20446,new play through tonight! pretty much a blind run. only played the game once and maybe got 2 levels it. rage horror,fear,0.542
447,20447,bitch worry about me more than i worry about myself 🙄😩,fear,0.542
448,20448,"<subject> today which can impact the signal, i'm afraid :-( our engineers are working to have this resolved by this evening and you'll",fear,0.542
449,20449,"approaching terrorism from an anti-racism pov is futile, instead promote prejudice towards racism. that way we are all on the battlefield.",fear,0.542
450,20450,ugh i want to punch a wall every time i have to use <subject> 10. literally the worst product ever made windows10 awful killme,fear,0.542
451,20451,"<subject> in a danish.  what horror, what depths. gbbo",fear,0.542
452,20452,when someone tells you they're going to 'tear you apart' and all they have to say is 'why are you so tall?' shocking,fear,0.542
453,20453,men cannot even handle the suspicion of a horn farless 😩,fear,0.542
454,20454,<subject> <subject> <subject> anychance of addressing the communication i sent to you yesterday??? i still haven't had any contact shocking,fear,0.542
455,20455,<subject> <subject> <subject> trump says the refugee situation 'is not just about terrorism it's about quality of life.' take note.,fear,0.542
456,20456,if i was friends with me i'd hate me so much with the amount i bully them,fear,0.542
457,20457,absolutely shocking. the decline of rooney is a little embarrassing really!,fear,0.542
458,20458,excited and nervous for tuesday,fear,0.542
459,20459,<subject> <subject> <subject> bully bullshit fullofshit please take out the garbage,fear,0.542
460,20460,"<subject> i know she did horrible shit, but it wouldn't make anything better in the end, but your choice",fear,0.542
461,20461,thiza!!! what happens now when you tell him you're pregnant via home test &amp; nurse later tells you it's a false alarm &amp; bae is too excited🙊,fear,0.542
462,20462,<subject> she blamed benghazi on a youtube video. she blamed emails on colinpowell. now she blames terrorism on you. weakhillary,fear,0.542
463,20463,so i picked up my phone!!!' shocking 😳,fear,0.542
